Nom anglais;Nom francais;Lien Alucare;Lien Mister Tix;Lien Inteleria;Faction
Kytis;Kytis;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-kytis-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/kytis/;https://www.inteleria.com/champion-list/kytis/;KNIGHT_REVENANT
Faceless;Sans visage;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-sans-visage-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/sans-visage/;https://www.inteleria.com/champion-list/faceless/;KNIGHT_REVENANT
Skullcrown;Couronnecrane;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-couronnecrane-skullcrown-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/couronnecrane/;https://www.inteleria.com/champion-list/skullcrown/;KNIGHT_REVENANT
Golden Reaper;Faucheuse Doree;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-faucheuse-doree-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/faucheuse-doree/;https://www.inteleria.com/champion-list/golden-reaper/;KNIGHT_REVENANT
Whisper;Murmure;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-murmure-equipement-et-maitrise/ ;https://mistertix.fr/liste-hero/murmure/;https://www.inteleria.com/champion-list/whisper/;KNIGHT_REVENANT
Sepulcher Sentinel;Cerbere Sepulcral;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-cerbere-sepulcral-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/cerbere-sepulcral/;https://www.inteleria.com/champion-list/sepulcher-sentinel/;KNIGHT_REVENANT
Bergoth the malformed;Bergoth le Malforme;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-bergoth-le-malforme-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/bergoth-the-malformed/;KNIGHT_REVENANT
Rector Drath;Rectrice Drath;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-rectrice-drath-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/rectrice-drath/;https://www.inteleria.com/champion-list/rector-drath/;KNIGHT_REVENANT
Executioner;Bourreau;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-bourreau-executioner-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/executioner/;KNIGHT_REVENANT
Theurgist;Theurge;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-theurge-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/theurgist/;KNIGHT_REVENANT
Magus;Mage;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-mage-magus-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/magus/;KNIGHT_REVENANT
Arcanist;Arcaniste;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-arcaniste-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/arcanist/;KNIGHT_REVENANT
Gladiator;Gladiateur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-gladiateur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/gladiator/;KNIGHT_REVENANT
Acolyte;Acolyte;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-acolyte-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/acolyte/;KNIGHT_REVENANT
Guardian;Gardien;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-gardien-artefact-et-maitrise/;;https://www.inteleria.com/champion-list/guardian/;KNIGHT_REVENANT
Crimson Slayer;Tueuse Incarnate;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-tueuse-incarnate-crimson-slayer-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/crimson-slayer/;KNIGHT_REVENANT
Renegade;Renegate;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-renegate-renegade-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/renegade/;KNIGHT_REVENANT
Daywalker;Marcheur de jour;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-marcheur-de-jour-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/daywalker/;KNIGHT_REVENANT
Centurion;Centurion;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-centurion-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/centurion/;KNIGHT_REVENANT
Coffin Smasher;Ecrase Cercueil;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-ecrase-cercueil-coffin-smasher-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/ecrase-cercueil/;https://www.inteleria.com/champion-list/coffin-smasher/;KNIGHT_REVENANT
Cultist;Sectateur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-sectateur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/cultist/;KNIGHT_REVENANT
Admonitor;Surveillant;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-surveillant-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/admonitor/;KNIGHT_REVENANT
Herald;Heraut;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-heraut-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/herald/;KNIGHT_REVENANT
Thrall ;Vassal;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-vassal-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/thrall/;KNIGHT_REVENANT
Trunda Giltmallet;Trunda MailletDore;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-trunda-mailletdore-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/trunda-mailletdore/;https://www.inteleria.com/champion-list/trunda-giltmallet/;DWARVES
Mountain King;Roi de la montagne;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-roi-de-la-montagne-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/roi-de-la-montagne/;https://www.inteleria.com/champion-list/mountain-king/;DWARVES
Maulie Tankard;Maulie Chope;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-maulie-chope-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/maulie-chope/;https://www.inteleria.com/champion-list/maulie-tankard/;DWARVES
Tormin the Cold;Tormin le Froid;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-tormin-le-froid-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/tormin-le-froid/;https://www.inteleria.com/champion-list/tormin-the-cold/;DWARVES
Grizzled Jarl;Jarl Grisonnant;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-jarl-grisonnant-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/jarl-grisonnant/;https://www.inteleria.com/champion-list/grizzled-jarl/;DWARVES
Rearguard Sergeant;Arriere garde;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-arriere-garde-rearguard-sergeant-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/arriere-garde/;https://www.inteleria.com/champion-list/rearguard-sergeant/;DWARVES
Rock Breaker;Brise pierre;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-brise-pierre-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/brise-pierre/;https://www.inteleria.com/champion-list/rock-breaker/;DWARVES
Baerdal Fellhammer;Baerdal Marteaucruel;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-baerdal-marteaucruel-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/baerdal-marteaucruel/;https://www.inteleria.com/champion-list/baerdal-fellhammer/;DWARVES
Gala Longbraids;Gala Longuenattes;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-gala-longuenattes-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/gala-longuenattes/;https://www.inteleria.com/champion-list/gala-longbraids/;DWARVES
Rugnor goldgleam;Rugnor Orluisant;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-rugnor-orluisant-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/rugnor-goldgleam/;DWARVES
Melga steelgirdle;Melga Gainacier;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-melga-gainacier-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/melga-steelgirdle/;DWARVES
Grumbler;Raleur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-raleur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/grumbler/;DWARVES
Runic Warder;Gardien Runique;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-gardien-runique-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/runic-warder/;DWARVES
Stout Axeman;Fendeur Robuste;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-fendeur-robuste-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/stout-axeman/;DWARVES
Beast Wrestler;Dompte Betes;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-dompte-betes-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/beast-wrestler/;DWARVES
Honor Guard;Garde d Honneur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-garde-dhonneur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/honor-guard/;DWARVES
Perforator;Perforateur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-perforateur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/perforator/;DWARVES
Madman;Desaxe;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-desaxe-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/madman/;DWARVES
Master Butcher;Maitre Boucher;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-maitre-boucher-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/master-butcher/;DWARVES
Bulwark;Rempart;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-rempart-bulwark-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/rempart/;https://www.inteleria.com/champion-list/bulwark/;DWARVES
Painsmith;Forgedouleur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-forgedouleur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/painsmith/;DWARVES
Cudgeler;Batonneur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-batonneur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/cudgeler/;DWARVES
Hatchet Slinger;Lance hachettes ;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-lance-hachettes-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/hatchet-slinger/;DWARVES
Avir the alchemage;Avir l Archimage;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-avir-larchimage-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/avir-larchimage/;https://www.inteleria.com/champion-list/avir-the-alchemage/;DWARVES
Dolor lorekeeper;Dolor Gardelore;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-dolor-gardelore-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/dolor-lorekeeper/;DWARVES
Gloril brutebane;Gloril Fleaubrutal;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-gloril-fleaubrutal-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/gloril-brutebane/;DWARVES
Dilgol;Dilgol;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-dilgol-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/dilgol/;DWARVES
Kurzad deepheart;Kurzad Grand Coeur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-kurzad-grand-coeur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/kurzad-deepheart/;DWARVES
Chemist;Chimiste;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-chimiste-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/chemist/;DWARVES
Line infantry;Infanterie de Ligne;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-infanterie-de-ligne-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/line-infantry/;DWARVES
Slicer;trancheur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-trancheur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/slicer/;DWARVES
Tunnel steward;Intendant de Tunnel;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-intendant-de-tunnel-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/tunnel-steward/;DWARVES
Icebound prospector;Chercheur des glaces;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-chercheur-des-glaces-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/icebound-prospector/;DWARVES
